Subject	Word	VOT	Length	Density	Frequency	SumSegProbability	SumBiProb	MinPair	Pair	Vowel	Consonant	Prevoiced	x	y
1	babe	0.022863058	3	18	35.57	0.1064	0.0034	-0.5	2B	EY	B	0		
1	babe	0.023195101	3	18	35.57	0.1064	0.0034	-0.5	2B	EY	B	0		
1	babe	0.036429461	3	18	35.57	0.1064	0.0034	-0.5	2B	EY	B	0		
1	bade	0.021807895	3	41	0.43	0.1184	0.0039	0.5	2B	EY	B	0		
1	bade	0.019690098	3	41	0.43	0.1184	0.0039	0.5	2B	EY	B	0		
1	bade	0.01594654	3	41	0.43	0.1184	0.0039	0.5	2B	EY	B	0		
1	badge	0.02560712	3	17	15.25	0.1414	0.0066	-0.5	4B	AE	B	0		
1	badge	0.032218642	3	17	15.25	0.1414	0.0066	-0.5	4B	AE	B	0		
1	badge	0.016334498	3	17	15.25	0.1414	0.0066	-0.5	4B	AE	B	0		
1	bane	0.026425258	3	42	1.84	0.1765	0.0047	0.5	1B	EY	B	0		
1	bane	0.030429412	3	42	1.84	0.1765	0.0047	0.5	1B	EY	B	0		
1	bane	0.01565846	3	42	1.84	0.1765	0.0047	0.5	1B	EY	B	0		
1	bark	0.015917521	4	26	5.49	0.2323	0.0228	0.5	3B	AA	B	0		
1	bark	0.024780238	4	26	5.49	0.2323	0.0228	0.5	3B	AA	B	0		
1	bark	0.020121926	4	26	5.49	0.2323	0.0228	0.5	3B	AA	B	0		
1	barn	0.022712271	4	21	13.59	0.2369	0.0228	-0.5	3B	AA	B	0		
1	barn	0.033550358	4	21	13.59	0.2369	0.0228	-0.5	3B	AA	B	0		
1	barn	0.024009101	4	21	13.59	0.2369	0.0228	-0.5	3B	AA	B	0		
1	bat	0.020805619	3	48	20.63	0.1966	0.0118	0.5	4B	AE	B	0		
1	bat	0.023474541	3	48	20.63	0.1966	0.0118	0.5	4B	AE	B	0		
1	bat	0.015961356	3	48	20.63	0.1966	0.0118	0.5	4B	AE	B	0		
1	beak	0.033068118	3	34	2.1	0.1365	0.0044	0.5	5B	IY	B	0		
1	beak	0.033696807	3	34	2.1	0.1365	0.0044	0.5	5B	IY	B	0		
1	beak	0.017610166	3	34	2.1	0.1365	0.0044	0.5	5B	IY	B	0		
1	bean	0.026645203	3	32	6.84	0.1791	0.0053	-0.5	5B	IY	B	0		
1	bean	0.015779465	3	32	6.84	0.1791	0.0053	-0.5	5B	IY	B	0		
1	bean	0.016194522	3	32	6.84	0.1791	0.0053	-0.5	5B	IY	B	0		
1	bed	0.019731377	3	40	187.12	0.1621	0.0069	-0.5	6B	EH	B	0		
1	bed	0.016973683	3	40	187.12	0.1621	0.0069	-0.5	6B	EH	B	0		
1	bed	0.011924488	3	40	187.12	0.1621	0.0069	-0.5	6B	EH	B	0		
1	beige	0.029393298	3	11	1.35	0.0821	0.0018	-0.5	1B	EY	B	0		
1	beige	0.020097574	3	11	1.35	0.0821	0.0018	-0.5	1B	EY	B	0		
1	beige	0.027910593	3	11	1.35	0.0821	0.0018	-0.5	1B	EY	B	0		
1	belch	0.010159486	4	10	0.73	0.2078	0.0124	-0.5	8B	EH	B	0		
1	belch	0.018114624	4	10	0.73	0.2078	0.0124	-0.5	8B	EH	B	0		
1	belch	0.015649589	4	10	0.73	0.2078	0.0124	-0.5	8B	EH	B	0		
1	bell	0.019036196	3	41	39.33	0.1978	0.0119	-0.5	9B	EH	B	0		
1	bell	0.018539683	3	41	39.33	0.1978	0.0119	-0.5	9B	EH	B	0		
1	bell	0.025985604	3	41	39.33	0.1978	0.0119	-0.5	9B	EH	B	0		
1	belt	0.017006803	4	22	24.35	0.2872	0.0158	0.5	8B	EH	B	0		
1	belt	0.020575543	4	22	24.35	0.2872	0.0158	0.5	8B	EH	B	0		
1	belt	0.018422662	4	22	24.35	0.2872	0.0158	0.5	8B	EH	B	0		
1	best	0.019448567	4	30	404.37	0.2923	0.0333	0.5	6B	EH	B	0		
1	best	0.016565141	4	30	404.37	0.2923	0.0333	0.5	6B	EH	B	0		
1	best	0.018597054	4	30	404.37	0.2923	0.0333	0.5	6B	EH	B	0		
1	bet	0.023171769	3	44	171.82	0.1901	0.0081	0.5	9B	EH	B	0		
1	bet	0.01346956	3	44	171.82	0.1901	0.0081	0.5	9B	EH	B	0		
1	bet	0.023953772	3	44	171.82	0.1901	0.0081	0.5	9B	EH	B	0		
1	bike	0.024066012	3	33	25.88	0.139	0.0053	0.5	11B	AY	B	0		
1	bike	0.018556815	3	33	25.88	0.139	0.0053	0.5	11B	AY	B	0		
1	bike	0.01728989	3	33	25.88	0.139	0.0053	0.5	11B	AY	B	0		
1	bin	0.015666415	3	42	5.37	0.2435	0.0136	0.5	10B	IH	B	0		
1	bin	0.025043505	3	42	5.37	0.2435	0.0136	0.5	10B	IH	B	0		
1	bin	0.018417059	3	42	5.37	0.2435	0.0136	0.5	10B	IH	B	0		
1	binge	0.019024943	4	7	0.92	0.2548	0.0162	-0.5	10B	IH	B	0		
1	binge	0.0251447	4	7	0.92	0.2548	0.0162	-0.5	10B	IH	B	0		
1	binge	0.03763133	4	7	0.92	0.2548	0.0162	-0.5	10B	IH	B	0		
1	bite	0.016595587	3	37	40.78	0.1515	0.0057	-0.5	11B	AY	B	0		
1	bite	0.022442636	3	37	40.78	0.1515	0.0057	-0.5	11B	AY	B	0		
1	bite	0.019846887	3	37	40.78	0.1515	0.0057	-0.5	11B	AY	B	0		
1	boast	0.032295968	4	20	1.06	0.2687	0.0279	0.5	12B	OW	B	0		
1	boast	0.027603831	4	20	1.06	0.2687	0.0279	0.5	12B	OW	B	0		
1	boast	0.017658176	4	20	1.06	0.2687	0.0279	0.5	12B	OW	B	0		
1	bolt	0.019618909	4	16	6.88	0.2636	0.0117	-0.5	12B	OW	B	0		
1	bolt	0.024275602	4	16	6.88	0.2636	0.0117	-0.5	12B	OW	B	0		
1	bolt	0.01548805	4	16	6.88	0.2636	0.0117	-0.5	12B	OW	B	0		
1	bone	0.015199776	3	40	26.06	0.1966	0.0045	-0.5	13B	OW	B	0		
1	bone	0.018968785	3	40	26.06	0.1966	0.0045	-0.5	13B	OW	B	0		
1	bone	0.022347749	3	40	26.06	0.1966	0.0045	-0.5	13B	OW	B	0		
1	bowl	0.018858898	3	39	21.45	0.1742	0.0078	0.5	13B	OW	B	0		
1	bowl	0.023142525	3	39	21.45	0.1742	0.0078	0.5	13B	OW	B	0		
1	bowl	0.034613253	3	39	21.45	0.1742	0.0078	0.5	13B	OW	B	0		
1	bud	0.012608115	3	37	35.45	0.1284	0.0044	-0.5	16B	AH	B	0		
1	bud	0.014947313	3	37	35.45	0.1284	0.0044	-0.5	16B	AH	B	0		
1	bud	0.026003504	3	37	35.45	0.1284	0.0044	-0.5	16B	AH	B	0		
1	bug	0.02648715	3	33	20.94	0.1083	0.0048	0.5	16B	AH	B	0		
1	bug	0.020248224	3	33	20.94	0.1083	0.0048	0.5	16B	AH	B	0		
1	bug	0.02087774	3	33	20.94	0.1083	0.0048	0.5	16B	AH	B	0		
1	bum	0.024698	3	35	15.43	0.1399	0.0085	-0.5	17B	AH	B	0		
1	bum	0.02087888	3	35	15.43	0.1399	0.0085	-0.5	17B	AH	B	0		
1	bum	0.031172947	3	35	15.43	0.1399	0.0085	-0.5	17B	AH	B	0		
1	bump	0.037277606	4	18	12.35	0.1761	0.0176	0.5	18B	AH	B	0		
1	bump	0.037047951	4	18	12.35	0.1761	0.0176	0.5	18B	AH	B	0		
1	bump	0.019524439	4	18	12.35	0.1761	0.0176	0.5	18B	AH	B	0		
1	bun	0.017841199	3	47	2.88	0.1865	0.0091	0.5	17B	AH	B	0		
1	bun	0.023029101	3	47	2.88	0.1865	0.0091	0.5	17B	AH	B	0		
1	bun	0.019195409	3	47	2.88	0.1865	0.0091	0.5	17B	AH	B	0		
1	bust	0.015547899	4	25	27.57	0.2586	0.0305	-0.5	18B	AH	B	0		
1	bust	0.018730793	4	25	27.57	0.2586	0.0305	-0.5	18B	AH	B	0		
1	bust	0.019317474	4	25	27.57	0.2586	0.0305	-0.5	18B	AH	B	0		
1	dab	0.023874391	3	27	1.12	0.1572	0.0044	0.5	1D	AE	D	0		
1	dab	0.037503925	3	27	1.12	0.1572	0.0044	0.5	1D	AE	D	0		
1	dab	0.026468244	3	27	1.12	0.1572	0.0044	0.5	1D	AE	D	0		
1	daft	0.032467654	4	11	1.33	0.2403	0.005	-0.5	1D	AE	D	0		
1	daft	0.035518541	4	11	1.33	0.2403	0.005	-0.5	1D	AE	D	0		
1	daft	0.031837275	4	11	1.33	0.2403	0.005	-0.5	1D	AE	D	0		
1	darn	0.016358516	4	13	13.9	0.2375	0.0211	-0.5	2D	AA	D	0		
1	darn	0.019649897	4	13	13.9	0.2375	0.0211	-0.5	2D	AA	D	0		
1	darn	0.016982066	4	13	13.9	0.2375	0.0211	-0.5	2D	AA	D	0		
1	dart	0.016894173	4	18	1.92	0.2801	0.0248	0.5	2D	AA	D	0		
1	dart	0.024944915	4	18	1.92	0.2801	0.0248	0.5	2D	AA	D	0		
1	dart	0.018604082	4	18	1.92	0.2801	0.0248	0.5	2D	AA	D	0		
1	deaf	0.039175485	3	19	14.53	0.1444	0.0086	-0.5	3D	EH	D	0		
1	deaf	0.028491974	3	19	14.53	0.1444	0.0086	-0.5	3D	EH	D	0		
1	deaf	0.038909675	3	19	14.53	0.1444	0.0086	-0.5	3D	EH	D	0		
1	deal	0.028343915	3	36	261.37	0.1573	0.0057	0.5	5D	IY	D	0		
1	deal	0.032240954	3	36	261.37	0.1573	0.0057	0.5	5D	IY	D	0		
1	deal	0.042728116	3	36	261.37	0.1573	0.0057	0.5	5D	IY	D	0		
1	dealt	0.024408875	4	19	7.43	0.2878	0.0196	-0.5	4D	EH	D	0		
1	dealt	0.035117034	4	19	7.43	0.2878	0.0196	-0.5	4D	EH	D	0		
1	dealt	0.034146576	4	19	7.43	0.2878	0.0196	-0.5	4D	EH	D	0		
1	deep	0.03518563	3	26	76.39	0.1208	0.0045	-0.5	5D	IY	D	0		
1	deep	0.02265428	3	26	76.39	0.1208	0.0045	-0.5	5D	IY	D	0		
1	deep	0.028475705	3	26	76.39	0.1208	0.0045	-0.5	5D	IY	D	0		
1	delve	0.0304284	4	8	0.27	0.2131	0.0173	-0.5	6D	EH	D	0		
1	delve	0.034765306	4	8	0.27	0.2131	0.0173	-0.5	6D	EH	D	0		
1	delve	0.037110186	4	8	0.27	0.2131	0.0173	-0.5	6D	EH	D	0		
1	den	0.037948197	3	43	6.12	0.2208	0.022	0.5	3D	EH	D	0		
1	den	0.032247016	3	43	6.12	0.2208	0.022	0.5	3D	EH	D	0		
1	den	0.022300524	3	43	6.12	0.2208	0.022	0.5	3D	EH	D	0		
1	dense	0.029744331	4	18	2.12	0.2709	0.0321	0.5	4D	EH	D	0		
1	dense	0.016371646	4	18	2.12	0.2709	0.0321	0.5	4D	EH	D	0		
1	dense	0.024186013	4	18	2.12	0.2709	0.0321	0.5	4D	EH	D	0		
1	dent	0.025618124	4	24	3.53	0.3102	0.0378	0.5	6D	EH	D	0		
1	dent	0.029913948	4	24	3.53	0.3102	0.0378	0.5	6D	EH	D	0		
1	dent	0.02218865	4	24	3.53	0.3102	0.0378	0.5	6D	EH	D	0		
1	dibs	0.026908764	4	11	2.31	0.1861	0.0175	-0.5	16D	IH	D	0		
1	dibs	0.020113277	4	11	2.31	0.1861	0.0175	-0.5	16D	IH	D	0		
1	dibs	0.02860159	4	11	2.31	0.1861	0.0175	-0.5	16D	IH	D	0		
1	dill	0.03214966	3	45	1.76	0.2217	0.0242	0.5	16D	IH	D	0		
1	dill	0.023327934	3	45	1.76	0.2217	0.0242	0.5	16D	IH	D	0		
1	dill	0.03238389	3	45	1.76	0.2217	0.0242	0.5	16D	IH	D	0		
1	din	0.026871882	3	46	1.18	0.2441	0.0248	0.5	8D	IH	D	0		
1	din	0.030043966	3	46	1.18	0.2441	0.0248	0.5	8D	IH	D	0		
1	din	0.033090144	3	46	1.18	0.2441	0.0248	0.5	8D	IH	D	0		
1	dip	0.048142101	3	37	7.96	0.1852	0.0201	0.5	7D	IH	D	0		
1	dip	0.033790724	3	37	7.96	0.1852	0.0201	0.5	7D	IH	D	0		
1	dip	0.033223082	3	37	7.96	0.1852	0.0201	0.5	7D	IH	D	0		
1	disc	0.021263874	4	11	2.57	0.2691	0.0378	-0.5	7D	IH	D	0		
1	disc	0.031690152	4	11	2.57	0.2691	0.0378	-0.5	7D	IH	D	0		
1	disc	0.035291249	4	11	2.57	0.2691	0.0378	-0.5	7D	IH	D	0		
1	ditch	0.023302303	3	27	7.86	0.156	0.0165	-0.5	8D	IH	D	0		
1	ditch	0.036164021	3	27	7.86	0.156	0.0165	-0.5	8D	IH	D	0		
1	ditch	0.031855753	3	27	7.86	0.156	0.0165	-0.5	8D	IH	D	0		
1	does	0.019687725	3	30	666.71	0.1112	0.0034	-0.5	9D	AH	D	0		
1	does	0.020874419	3	30	666.71	0.1112	0.0034	-0.5	9D	AH	D	0		
1	does	0.020856889	3	30	666.71	0.1112	0.0034	-0.5	9D	AH	D	0		
1	done	0.025424485	3	49	485.04	0.1871	0.0081	0.5	9D	AH	D	0		
1	done	0.024511722	3	49	485.04	0.1871	0.0081	0.5	9D	AH	D	0		
1	done	0.019878933	3	49	485.04	0.1871	0.0081	0.5	9D	AH	D	0		
1	dour	0.025232074	3	19	0.16	0.1699	0.0023	0.5	12D	AW	D	0		
1	dour	0.021639353	3	19	0.16	0.1699	0.0023	0.5	12D	AW	D	0		
1	dour	0.023414493	3	19	0.16	0.1699	0.0023	0.5	12D	AW	D	0		
1	douse	0.022349206	3	26	0.8	0.1404	0.0017	-0.5	12D	AW	D	0		
1	douse	0.021850907	3	26	0.8	0.1404	0.0017	-0.5	12D	AW	D	0		
1	douse	0.021215867	3	26	0.8	0.1404	0.0017	-0.5	12D	AW	D	0		
1	dub	0.031524143	3	29	1.08	0.117	0.006	0.5	14D	AH	D	0		
1	dumb	0.0248014	3	42	46.96	0.1405	0.0075	-0.5	13D	AH	D	0		
1	dumb	0.036129514	3	42	46.96	0.1405	0.0075	-0.5	13D	AH	D	0		
1	dumb	0.018073668	3	42	46.96	0.1405	0.0075	-0.5	13D	AH	D	0		
1	dunce	0.017351856	4	11	0.49	0.2372	0.0182	-0.5	14D	AH	D	0		
1	dune	0.059785372	3	37	1	0.1701	0.0043	0.5	15D	UW	D	0		
1	dune	0.029353389	3	37	1	0.1701	0.0043	0.5	15D	UW	D	0		
1	dune	0.033432951	3	37	1	0.1701	0.0043	0.5	15D	UW	D	0		
1	dupe	0.063685198	3	29	0.65	0.1111	0.0035	-0.5	15D	UW	D	0		
1	dupe	0.03266062	3	29	0.65	0.1111	0.0035	-0.5	15D	UW	D	0		
1	dupe	0.047432603	3	29	0.65	0.1111	0.0035	-0.5	15D	UW	D	0		
1	dusk	0.019604929	4	12	1.2	0.2121	0.0121	0.5	13D	AH	D	0		
1	dusk	0.02588697	4	12	1.2	0.2121	0.0121	0.5	13D	AH	D	0		
1	dusk	0.020023676	4	12	1.2	0.2121	0.0121	0.5	13D	AH	D	0		
1	gain	0.017921961	3	40	13.73	1.1513	1.0042	0.5	3G	EY	G	0		
1	gain	0.028783362	3	40	13.73	1.1513	1.0042	0.5	3G	EY	G	0		
1	gain	0.030760393	3	40	13.73	1.1513	1.0042	0.5	3G	EY	G	0		
1	gap	0.026320819	3	30	4.27	1.1425	1.0081	0.5	1G	AE	G	0		
1	gap	0.022980431	3	30	4.27	1.1425	1.0081	0.5	1G	AE	G	0		
1	gap	0.055338285	3	30	4.27	1.1425	1.0081	0.5	1G	AE	G	0		
1	gas	0.035003779	3	36	67.78	1.1842	1.0104	-0.5	1G	AE	G	0		
1	gas	0.0310523	3	36	67.78	1.1842	1.0104	-0.5	1G	AE	G	0		
1	gas	0.037270038	3	36	67.78	1.1842	1.0104	-0.5	1G	AE	G	0		
1	gash	0.029721165	3	28	0.69	1.1131	1.0052	0.5	2G	AE	G	0		
1	gash	0.017565217	3	28	0.69	1.1131	1.0052	0.5	2G	AE	G	0		
1	gash	0.03303099	3	28	0.69	1.1131	1.0052	0.5	2G	AE	G	0		
1	gasp	0.023691295	4	9	1.73	1.2204	1.0185	-0.5	2G	AE	G	0		
1	gasp	0.024497498	4	9	1.73	1.2204	1.0185	-0.5	2G	AE	G	0		
1	gasp	0.026475669	4	9	1.73	1.2204	1.0185	-0.5	2G	AE	G	0		
1	gate	0.026368355	3	33	32.04	1.1212	1.0042	-0.5	3G	EY	G	0		
1	gate	0.033553214	3	33	32.04	1.1212	1.0042	-0.5	3G	EY	G	0		
1	gate	0.031231858	3	33	32.04	1.1212	1.0042	-0.5	3G	EY	G	0		
1	ghoul	0.056188964	3	26	1.02	1.1218	1.002	0.5	6G	UW	G	0		
1	gift	0.03959699	4	11	64.51	1.2312	1.0066	-0.5	10G	IH	G	0		
1	gift	0.032624717	4	11	64.51	1.2312	1.0066	-0.5	10G	IH	G	0		
1	gift	0.032107764	4	11	64.51	1.2312	1.0066	-0.5	10G	IH	G	0		
1	gig	0.029294137	3	21	11.2	1.1401	1.0048	-0.5	5G	IH	G	0		
1	gig	0.037007706	3	21	11.2	1.1401	1.0048	-0.5	5G	IH	G	0		
1	gig	0.037391903	3	21	11.2	1.1401	1.0048	-0.5	5G	IH	G	0		
1	gild	0.045626238	4	16	0.08	1.2361	1.0142	0.5	12G	IH	G	0		
1	gild	0.0385633	4	16	0.08	1.2361	1.0142	0.5	12G	IH	G	0		
1	gild	0.031912765	4	16	0.08	1.2361	1.0142	0.5	12G	IH	G	0		
1	gill	0.038830405	3	40	1.71	1.1958	1.0102	0.5	5G	IH	G	0		
1	gill	0.026788108	3	40	1.71	1.1958	1.0102	0.5	5G	IH	G	0		
1	gill	0.034021714	3	40	1.71	1.1958	1.0102	0.5	5G	IH	G	0		
1	gimp	0.030915033	4	7	0.94	1.2078	1.0172	-0.5	12G	IH	G	0		
1	gimp	0.035860305	4	7	0.94	1.2078	1.0172	-0.5	12G	IH	G	0		
1	gimp	0.026478903	4	7	0.94	1.2078	1.0172	-0.5	12G	IH	G	0		
1	gob	0.038233731	3	23	11.14	1.1124	1.0039	0.5	11G	AA	G	0		
1	gob	-0.09525314	3	23	11.14	1.1124	1.0039	0.5	11G	AA	G	1		
1	gob	0.041494239	3	23	11.14	1.1124	1.0039	0.5	11G	AA	G	0		
1	goof	0.039561215	3	17	2.22	1.0678	1.0008	-0.5	6G	UW	G	0		
1	goon	0.032192152	3	29	2.27	1.1442	1.003	0.5	7G	UW	G	0		
1	goon	0.032094826	3	29	2.27	1.1442	1.003	0.5	7G	UW	G	0		
1	goon	0.046285425	3	29	2.27	1.1442	1.003	0.5	7G	UW	G	0		
1	goose	0.044674981	3	24	13.04	1.1413	1.0022	-0.5	7G	UW	G	0		
1	goose	0.035788662	3	24	13.04	1.1413	1.0022	-0.5	7G	UW	G	0		
1	goose	0.041075789	3	24	13.04	1.1413	1.0022	-0.5	7G	UW	G	0		
1	gore	0.056962171	3	35	1.08	1.1536	1.0192	0.5	8G	AO	G	0		
1	gore	0.048384311	3	35	1.08	1.1536	1.0192	0.5	8G	AO	G	0		
1	gore	0.041037543	3	35	1.08	1.1536	1.0192	0.5	8G	AO	G	0		
1	gorge	0.073815526	4	7	1.31	1.1649	1.0202	-0.5	8G	AO	G	0		
1	gorge	0.040425639	4	7	1.31	1.1649	1.0202	-0.5	8G	AO	G	0		
1	gorge	0.050034886	4	7	1.31	1.1649	1.0202	-0.5	8G	AO	G	0		
1	goth	0.033827664	3	11	0.63	1.0938	1.0021	-0.5	11G	AA	G	0		
1	goth	0.041495465	3	11	0.63	1.0938	1.0021	-0.5	11G	AA	G	0		
1	goth	0.032629478	3	11	0.63	1.0938	1.0021	-0.5	11G	AA	G	0		
1	guilt	0.034643687	4	18	14.9	1.2852	1.0141	0.5	10G	IH	G	0		
1	guilt	0.027792091	4	18	14.9	1.2852	1.0141	0.5	10G	IH	G	0		
1	guilt	0.045384093	4	18	14.9	1.2852	1.0141	0.5	10G	IH	G	0		
1	gum	0.037272509	3	30	13.39	1.1146	1.0067	0.5	9G	AH	G	0		
1	gum	0.038101537	3	30	13.39	1.1146	1.0067	0.5	9G	AH	G	0		
1	gum	0.023683063	3	30	13.39	1.1146	1.0067	0.5	9G	AH	G	0		
1	gush	0.056393046	3	20	0.71	1.0729	1.002	-0.5	9G	AH	G	0		
1	gush	0.036813828	3	20	0.71	1.0729	1.002	-0.5	9G	AH	G	0		
1	gush	0.024109716	3	20	0.71	1.0729	1.002	-0.5	9G	AH	G	0		
2	babe	-0.098607062	3	18	35.57	0.1064	0.0034	-0.5	2B	EY	B	1		
2	babe	0.011336975	3	18	35.57	0.1064	0.0034	-0.5	2B	EY	B	0		
2	babe	-0.093092719	3	18	35.57	0.1064	0.0034	-0.5	2B	EY	B	1		
2	bade	-0.14021542	3	41	0.43	0.1184	0.0039	0.5	2B	EY	B	1		
2	bade	-0.038461864	3	41	0.43	0.1184	0.0039	0.5	2B	EY	B	1		
2	bade	-0.082400124	3	41	0.43	0.1184	0.0039	0.5	2B	EY	B	1		
2	badge	0.0087367	3	17	15.25	0.1414	0.0066	-0.5	4B	AE	B	0		
2	badge	-0.035925494	3	17	15.25	0.1414	0.0066	-0.5	4B	AE	B	1		
2	badge	-0.07791696	3	17	15.25	0.1414	0.0066	-0.5	4B	AE	B	1		
2	bane	-0.020518675	3	42	1.84	0.1765	0.0047	0.5	1B	EY	B	1		
2	bane	-0.083105687	3	42	1.84	0.1765	0.0047	0.5	1B	EY	B	1		
2	bane	-0.108696145	3	42	1.84	0.1765	0.0047	0.5	1B	EY	B	1		
2	bark	0.011794752	4	26	5.49	0.2323	0.0228	0.5	3B	AA	B	0		
2	bark	-0.018371126	4	26	5.49	0.2323	0.0228	0.5	3B	AA	B	1		
2	bark	0.011931899	4	26	5.49	0.2323	0.0228	0.5	3B	AA	B	0		
2	barn	-0.065126063	4	21	13.59	0.2369	0.0228	-0.5	3B	AA	B	1		
2	barn	0.009247948	4	21	13.59	0.2369	0.0228	-0.5	3B	AA	B	0		
2	barn	-0.061342351	4	21	13.59	0.2369	0.0228	-0.5	3B	AA	B	1		
2	bat	-0.107629604	3	48	20.63	0.1966	0.0118	0.5	4B	AE	B	1		
2	bat	-0.105837113	3	48	20.63	0.1966	0.0118	0.5	4B	AE	B	1		
2	bat	0.010934546	3	48	20.63	0.1966	0.0118	0.5	4B	AE	B	0		
2	beak	0.007921931	3	34	2.1	0.1365	0.0044	0.5	5B	IY	B	0		
2	beak	0.011926051	3	34	2.1	0.1365	0.0044	0.5	5B	IY	B	0		
2	beak	0.012735858	3	34	2.1	0.1365	0.0044	0.5	5B	IY	B	0		
2	bean	-0.116058599	3	32	6.84	0.1791	0.0053	-0.5	5B	IY	B	1		
2	bean	-0.019656919	3	32	6.84	0.1791	0.0053	-0.5	5B	IY	B	1		
2	bean	-0.097117565	3	32	6.84	0.1791	0.0053	-0.5	5B	IY	B	1		
2	bed	0.008563815	3	40	187.12	0.1621	0.0069	-0.5	6B	EH	B	0		
2	bed	0.011845196	3	40	187.12	0.1621	0.0069	-0.5	6B	EH	B	0		
2	bed	0.00877875	3	40	187.12	0.1621	0.0069	-0.5	6B	EH	B	0		
2	beige	-0.065151302	3	11	1.35	0.0821	0.0018	-0.5	1B	EY	B	1		
2	beige	-0.102888727	3	11	1.35	0.0821	0.0018	-0.5	1B	EY	B	1		
2	beige	-0.073077939	3	11	1.35	0.0821	0.0018	-0.5	1B	EY	B	1		
2	belch	0.008826092	4	10	0.73	0.2078	0.0124	-0.5	8B	EH	B	0		
2	belch	-0.019792139	4	10	0.73	0.2078	0.0124	-0.5	8B	EH	B	1		
2	belch	-0.079967058	4	10	0.73	0.2078	0.0124	-0.5	8B	EH	B	1		
2	bell	-0.083292343	3	41	39.33	0.1978	0.0119	-0.5	9B	EH	B	1		
2	bell	-0.011002061	3	41	39.33	0.1978	0.0119	-0.5	9B	EH	B	1		
2	bell	-0.122289305	3	41	39.33	0.1978	0.0119	-0.5	9B	EH	B	1		
2	belt	-0.098381708	4	22	24.35	0.2872	0.0158	0.5	8B	EH	B	1		
2	belt	0.014394328	4	22	24.35	0.2872	0.0158	0.5	8B	EH	B	0		
2	belt	-0.136833537	4	22	24.35	0.2872	0.0158	0.5	8B	EH	B	1		
2	best	-0.078875661	4	30	404.37	0.2923	0.0333	0.5	6B	EH	B	1		
2	best	0.011803755	4	30	404.37	0.2923	0.0333	0.5	6B	EH	B	0		
2	best	0.013401969	4	30	404.37	0.2923	0.0333	0.5	6B	EH	B	0		
2	bet	-0.108916797	3	44	171.82	0.1901	0.0081	0.5	9B	EH	B	1		
2	bet	-0.103464853	3	44	171.82	0.1901	0.0081	0.5	9B	EH	B	1		
2	bet	-0.113275384	3	44	171.82	0.1901	0.0081	0.5	9B	EH	B	1		
2	bike	-0.08886074	3	33	25.88	0.139	0.0053	0.5	11B	AY	B	1		
2	bike	-0.052952999	3	33	25.88	0.139	0.0053	0.5	11B	AY	B	1		
2	bike	0.007459058	3	33	25.88	0.139	0.0053	0.5	11B	AY	B	0		
2	bin	-0.126638837	3	42	5.37	0.2435	0.0136	0.5	10B	IH	B	1		
2	bin	-0.102888727	3	42	5.37	0.2435	0.0136	0.5	10B	IH	B	1		
2	bin	-0.125408163	3	42	5.37	0.2435	0.0136	0.5	10B	IH	B	1		
2	binge	-0.086748881	4	7	0.92	0.2548	0.0162	-0.5	10B	IH	B	1		
2	binge	0.013622321	4	7	0.92	0.2548	0.0162	-0.5	10B	IH	B	0		
2	binge	-0.021873016	4	7	0.92	0.2548	0.0162	-0.5	10B	IH	B	1		
2	bite	-0.126020017	3	37	40.78	0.1515	0.0057	-0.5	11B	AY	B	1		
2	bite	-0.077404143	3	37	40.78	0.1515	0.0057	-0.5	11B	AY	B	1		
2	bite	0.007824366	3	37	40.78	0.1515	0.0057	-0.5	11B	AY	B	0		
2	boast	0.012193399	4	20	1.06	0.2687	0.0279	0.5	12B	OW	B	0		
2	boast	0.013190041	4	20	1.06	0.2687	0.0279	0.5	12B	OW	B	0		
2	boast	-0.018046718	4	20	1.06	0.2687	0.0279	0.5	12B	OW	B	1		
2	bolt	-0.053225834	4	16	6.88	0.2636	0.0117	-0.5	12B	OW	B	1		
2	bolt	-0.044212828	4	16	6.88	0.2636	0.0117	-0.5	12B	OW	B	1		
2	bolt	0.014204694	4	16	6.88	0.2636	0.0117	-0.5	12B	OW	B	0		
2	bone	0.006858785	3	40	26.06	0.1966	0.0045	-0.5	13B	OW	B	0		
2	bone	-0.028549059	3	40	26.06	0.1966	0.0045	-0.5	13B	OW	B	1		
2	bone	-0.093730051	3	40	26.06	0.1966	0.0045	-0.5	13B	OW	B	1		
2	bowl	-0.054206758	3	39	21.45	0.1742	0.0078	0.5	13B	OW	B	1		
2	bowl	-0.096317194	3	39	21.45	0.1742	0.0078	0.5	13B	OW	B	1		
2	bowl	-0.073649887	3	39	21.45	0.1742	0.0078	0.5	13B	OW	B	1		
2	bud	-0.097738473	3	37	35.45	0.1284	0.0044	-0.5	16B	AH	B	1		
2	bud	0.014777204	3	37	35.45	0.1284	0.0044	-0.5	16B	AH	B	0		
2	bud	0.013485733	3	37	35.45	0.1284	0.0044	-0.5	16B	AH	B	0		
2	bug	0.006700827	3	33	20.94	0.1083	0.0048	0.5	16B	AH	B	0		
2	bug	-0.123856333	3	33	20.94	0.1083	0.0048	0.5	16B	AH	B	1		
2	bug	-0.061462004	3	33	20.94	0.1083	0.0048	0.5	16B	AH	B	1		
2	bum	-0.095846098	3	35	15.43	0.1399	0.0085	-0.5	17B	AH	B	1		
