Speaker,Phoneme,File,TimeStamp,Ortho,Sylls,Cat,Lemma,FolLiquid,logForwardBigram,SpeechRate,MinPairExist,Closure,VOT,StopLength,VOTLengthRatio
s13,d,s1301b,193.5565,drag,1,V,drag,TRUE,-9.438496465,4.209002214,FALSE,0.039659779,0.023667146,0.063326925,0.373729597
s13,d,s1302b,457.359115,dress,1,N,dress,TRUE,-2.833213351,4.64865075,FALSE,0.096069216,0.01322846,0.109297675,0.121031481
s13,d,s1301a,380.829,dealing,2,N,dealings,FALSE,-6.070401699,2.950950409,FALSE,0.05824475,0.014157796,0.072402546,0.195542794
s13,d,s1302a,551.420084,damn,1,R,damn,FALSE,-6.603115062,3.604081983,FALSE,0.023451537,0.019263763,0.0427153,0.450980392
s13,d,s1302b,278.624771,die,1,V,die,FALSE,-7.229507193,4.528443477,TRUE,0.080990018,0.00809838,0.089088398,0.090902741
s13,d,s1301a,504.595,deep,1,R,deep,FALSE,-9.1748188,3.756058578,FALSE,0.031635475,0.0186356,0.050271075,0.370702234
s13,d,s1303a,533.012967,doubt,1,N,doubt,FALSE,-5.589733335,4.113751397,FALSE,0.051583339,0.017062181,0.06864552,0.248554913
s13,d,s1301b,300.9835,docket,2,N,docket,FALSE,-8.929569628,4.137650816,FALSE,0.042531659,0.024852739,0.067384398,0.368820378
s13,d,s1302a,451.023819,down,1,R,down,FALSE,-3.490931856,5.23761112,TRUE,0.031551375,0.006854008,0.038405383,0.178464778
s13,d,s1301b,530.8845,dealing,2,V,deal,FALSE,-7.804760674,4.035898306,FALSE,0.095544737,0.009370819,0.104915556,0.089317728
s13,d,s1302b,551.72562,door,1,N,door,FALSE,-6.703434979,5.448784603,FALSE,0.052348644,0.019210512,0.071559156,0.268456376
s13,d,s1303a,246.959001,dog,1,N,dog,FALSE,-5.607265296,3.399626041,FALSE,0.055948083,0.010713463,0.066661546,0.160714286
s13,d,s1304a,121.752944,dogs,1,N,dog,FALSE,-8.937310115,3.716227237,FALSE,0.046732846,0.007792159,0.054525004,0.142909821
s13,d,s1303a,410.453485,death,1,N,death,FALSE,-5.298317367,2.998304758,FALSE,0.052142846,0.007504501,0.059647347,0.125814502
s13,d,s1301b,562.9895,dog,1,N,dog,FALSE,-5.607265296,3.416594313,FALSE,0.098816589,0.01199679,0.110813379,0.108261206
s13,d,s1302b,281.37869,die,1,N,dice,FALSE,-7.28704692,3.880813428,FALSE,0.059606664,0,0.059606664,0
s13,d,s1303a,393.258335,death,1,N,death,FALSE,-5.298317367,2.890751979,FALSE,0.065867956,0.011110258,0.076978214,0.144329897
s13,d,s1303a,583.872923,doubt,1,N,doubt,FALSE,-5.589733335,5.006520994,FALSE,0.055154493,0.006446296,0.06160079,0.104646326
s13,d,s1304a,185.187461,death,1,N,death,FALSE,-6.109988207,4.105200863,FALSE,0.097340116,0.008691082,0.106031198,0.081967213
s13,d,s1303a,314.751616,damn,1,J,damn,FALSE,-7.522940068,5.18187774,FALSE,0.033988412,0.009710975,0.043699387,0.222222222
s13,d,s1302b,65.965778,door,1,N,door,FALSE,-6.703434979,4.605709291,FALSE,0.075788298,0.006315691,0.082103989,0.076923077
s13,d,s1302a,203.92,driving,2,N,driving,TRUE,-6.340065318,4.365724037,FALSE,0.089953144,0.038231518,0.128184662,0.298253453
s13,d,s1301b,155.7925,down,1,R,down,FALSE,-3.490931856,2.693803142,TRUE,0.043749339,0.012499811,0.05624915,0.222222222
s13,d,s1304a,222.104552,dog,1,N,dog,FALSE,-5.777173504,5.090759762,FALSE,0.0852444,0.017816718,0.103061118,0.172875261
s13,d,s1303a,510.482366,deal,1,V,deal,FALSE,-6.043375717,3.449043518,FALSE,0.074200649,0.031743593,0.105944242,0.299625468
s13,d,s1301b,184.0075,dragging,2,V,drag,TRUE,-8.320985166,4.670507381,FALSE,0.056707146,0.030734408,0.087441554,0.351485149
s13,d,s1301b,186.3875,dragging,2,V,drag,TRUE,-8.320985166,3.603207575,FALSE,0.050213962,0.018613796,0.068827758,0.270440252
s13,g,s1301a,296.673,geared,1,V,gear,FALSE,-4.897839742,3.902265421,FALSE,0.023730866,0.021006056,0.044736922,0.469546296
s13,g,s1301a,224.481858,grant,1,N,grant,TRUE,-10.30396512,4.164003852,FALSE,0.058062874,0.027966063,0.086028938,0.325077399
s13,g,s1301b,125.7905,glass,1,N,glass,TRUE,-3.295836867,1.838187988,TRUE,0.047806878,0.013238789,0.061045667,0.216866966
s13,g,s1304a,239.584382,glad,1,J,glad,TRUE,NA,3.308243614,FALSE,0.037031606,0.008890827,0.045922433,0.193605319
s13,g,s1303a,186.078804,ground,1,N,ground,TRUE,-7.314633886,4.272797358,FALSE,0.055551288,0.014481654,0.070032942,0.206783453
s13,g,s1301b,340.8015,granted,2,V,grant,TRUE,-5.863631208,3.519718873,FALSE,0.062485007,0.040916095,0.103401102,0.395702699
s13,g,s1301b,17.0395,glass,1,N,glass,TRUE,-11.36450546,3.427052844,TRUE,0.085873951,0.003311584,0.089185534,0.037131398
s13,g,s1304a,180.949396,gourd,1,N,gourd,FALSE,-8.236418671,3.644132738,TRUE,0.070469561,0.005601753,0.076071314,0.073638175
s13,g,s1301b,559.6735,girlfriend,2,N,girlfriend,TRUE,-7.077622316,3.416594313,FALSE,0.036651404,0.030180941,0.066832345,0.451591827
s13,g,s1302b,399.652951,gift,1,N,gift,FALSE,-8.18729969,2.744631586,FALSE,0.051253471,0.014885521,0.066138992,0.225064222
s13,g,s1302a,24.12225,guy,1,N,guy,FALSE,-4.429262823,3.282540495,FALSE,0.040905781,0.028312818,0.069218599,0.409034829
s13,g,s1301a,88.404,game,1,N,game,FALSE,-2.942331497,2.720644249,TRUE,0.048499921,0.001637596,0.050137517,0.032662096
s13,g,s1303a,496.39023,gifted,2,J,gifted,FALSE,-10.28915003,4.568874179,FALSE,0.0702327,0.031743593,0.101976293,0.311284047
s14,b,s1403a,93.032,blacks,1,N,black,TRUE,-9.969627355,5.434859529,TRUE,0.060230973,0.014785956,0.075016929,0.197101593
s14,b,s1402a,313.766,boom,1,N,boom,FALSE,-5.108539511,5.183940613,FALSE,0.084322673,0.038728244,0.123050916,0.314733486
s14,b,s1403a,165.159,board,1,N,board,FALSE,-7.600624498,4.985765639,FALSE,0.075128642,0.025575708,0.10070435,0.253968254
s14,b,s1403a,156.314,bad,1,J,bad,FALSE,-5.519873429,5.340435876,TRUE,0.065871345,0.006393927,0.072265272,0.088478557
s14,b,s1402a,325.072,boom,1,N,boom,FALSE,-5.108539511,5.115918576,FALSE,0.06573424,0.015025687,0.080759928,0.186053747
s14,b,s1403b,25.87061,bed,1,N,bed,FALSE,-7.164587474,5.638190282,FALSE,0.114231496,0.014911337,0.129142833,0.115463918
s14,b,s1403a,184.136,better,2,J,better,FALSE,-8.211382686,4.890772129,FALSE,0.126880118,0.013141159,0.140021277,0.093851157
s14,b,s1403a,94.187,blacks,1,N,black,TRUE,-9.969627355,5.434859529,TRUE,0.071560173,0.017825027,0.0893852,0.199418107
s14,b,s1402a,439.887,board,1,N,board,FALSE,-5.224334459,3.859056949,FALSE,0.037217873,0.010070719,0.047288592,0.212962963
s14,b,s1401a,75.43,born,1,V,born,FALSE,-4.998599664,3.821485666,TRUE,0.090650574,0.018645138,0.109295712,0.170593503
s14,b,s1403b,194.593422,bashing,2,N,bashing,FALSE,-6.161207152,5.777107633,FALSE,0.046771682,0.010917229,0.057688911,0.189243114
s14,b,s1403b,150.404458,bet,1,N,bet,FALSE,-6.605354067,2.726333381,TRUE,0.045712693,0.025029745,0.070742438,0.35381513
s14,b,s1401a,502.962,biggest,2,J,big,FALSE,-6.436630404,5.706766211,TRUE,0.097323829,0.013746256,0.111070084,0.123762001
s14,b,s1401a,121.27,boys,1,N,boy,FALSE,-9.123419832,6.116209447,FALSE,0.057565697,0.028508415,0.086074112,0.331207774
s14,b,s1403a,8.656,better,2,R,better,FALSE,-8.787087737,4.225047136,FALSE,0.058777846,0.011622292,0.070400138,0.165089055
s14,b,s1403b,199.857402,black,1,J,black,TRUE,-7.715034668,4.672703956,TRUE,0.079795539,0.021035637,0.100831176,0.20862235
s14,b,s1403a,118.699,big,1,J,big,FALSE,-5.93731013,4.164243308,TRUE,0.136149855,0.00919127,0.145341125,0.063239293
s14,b,s1403a,114.579,bad,1,J,bad,FALSE,-5.519873429,5.98453753,TRUE,0.039962044,0.00879165,0.048753693,0.180327869
s14,b,s1401b,407.12,better,2,J,better,FALSE,-7.314633886,5.335480282,FALSE,0.078881376,0.009129815,0.088011191,0.103734707
s14,b,s1401a,555.388,bunch,1,N,bunch,FALSE,-5.533071561,5.878843749,TRUE,0.06729486,0.008401565,0.075696425,0.110990254
s14,b,s1401b,414.148,book,1,N,book,FALSE,-6.495278808,6.746105458,FALSE,0.093697354,0.030103715,0.123801069,0.243161994
s14,b,s1403b,298.393416,black,1,J,black,TRUE,-6.913794478,6.538714518,TRUE,0.11919216,0.00958586,0.12877802,0.07443708
s14,b,s1403a,62.169,bad,1,J,bad,FALSE,-7.581535221,5.155513572,TRUE,0.11038658,0.005084753,0.115471333,0.044034764
s14,b,s1403a,387.84,business,2,N,business,FALSE,-5.503057308,4.962704358,FALSE,0.072472649,0.017278813,0.089751462,0.192518455
s14,b,s1401b,250.253,big,1,J,big,FALSE,-5.832148943,0.28470831,TRUE,0.03998167,0.008675268,0.048656939,0.178294574
s14,b,s1402a,324.752,baby,2,N,baby,FALSE,-7.134093929,5.115918576,FALSE,0.091109133,0.001794099,0.092903233,0.019311485
s14,b,s1403a,271.141,bedroom,2,N,bedroom,FALSE,-10.25162759,1.334631663,FALSE,0.10324033,0.013782952,0.117023283,0.117779573
s14,b,s1403a,437.066,black,1,J,black,TRUE,-8.032036206,5.076727974,TRUE,0.120087448,0.023550287,0.143637735,0.163956129
s14,b,s1403b,438.730835,battles,2,N,battle,FALSE,-9.054431239,2.55288804,FALSE,0.053100086,0.008837767,0.061937852,0.14268765
s14,b,s1403a,168.632,ballot,2,N,ballot,FALSE,-9.889584647,4.172595229,FALSE,0.064804538,0.006586243,0.071390781,0.092256218
s14,b,s1401b,378.076,boring,2,J,boring,FALSE,-8.946961238,1.91053437,TRUE,0.151246551,0.018063894,0.169310445,0.106690958
s14,b,s1401b,283.046,built,1,V,build,FALSE,-9.124850986,3.159359682,FALSE,0.071518017,0.008121094,0.079639111,0.101973684
s14,b,s1403a,239.483,big,1,J,big,FALSE,-5.576753779,4.627617544,TRUE,0.112853152,0.021604956,0.134458108,0.160681691
s14,b,s1402a,313.456,baby,2,N,baby,FALSE,-6.865890948,5.183940613,FALSE,0.059155876,0.013043161,0.072199037,0.180655613
s14,b,s1403b,287.279487,busing,2,N,busing,FALSE,-10.98819694,4.608291664,FALSE,0.113073729,0.012514873,0.125588602,0.099649748
s14,b,s1401b,415.294,boring,2,J,boring,FALSE,-9.651950927,4.172980345,TRUE,0.103309825,0.030597218,0.133907043,0.22849596
s14,b,s1401a,257.482,brothers,2,N,brother,TRUE,-5.575039717,4.251997967,FALSE,0.058885912,0.016542105,0.075428017,0.219309817
s14,b,s1401b,425.998,broad,1,J,broad,TRUE,-6.646390745,4.643134487,FALSE,0.10659676,0.02516868,0.13176544,0.191011236
s14,b,s1402a,106.738,beat,1,V,beat,FALSE,-7.227365679,4.879003955,FALSE,0.047995964,0.003627443,0.051623406,0.0702674
s14,b,s1402b,193.934,big,1,J,big,FALSE,-7.579691021,3.411276743,TRUE,0.099677514,0.003813565,0.103491079,0.036849211
s14,b,s1401a,278.311,ball,1,N,ball,FALSE,-3.091042463,1.297078603,FALSE,0.086373323,0.011183395,0.097556717,0.114634798
s14,b,s1402b,212.365,big,1,J,big,FALSE,-4.907058153,5.999865603,TRUE,0.11492474,0.005720347,0.120645086,0.04741467
s14,b,s1403a,448.441,black,1,J,black,TRUE,-8.549422005,3.239237532,TRUE,0.072123598,0.01578861,0.087912208,0.17959519
s14,b,s1401b,226.14,blocks,1,N,block,TRUE,-8.956155623,5.293169405,FALSE,0.077347438,0.014336654,0.091684092,0.15637014
s14,b,s1401b,607.636,best,1,J,best,FALSE,-5.077061195,5.66183671,TRUE,0.090167951,0.018642162,0.108810113,0.171327473
s14,b,s1402a,304.849,breed,1,N,breed,TRUE,-5.184588583,4.702485499,FALSE,0.043333666,0.028324215,0.071657881,0.395270059
s14,b,s1401b,533.472,base,1,N,base,FALSE,-8.9976917,3.933805551,TRUE,0.118391233,0.007038486,0.125429719,0.056114981
s14,b,s1402a,315.228,boom,1,N,boom,FALSE,-5.108539511,5.183940613,FALSE,0.09623393,0.022669987,0.118903918,0.190658035
s14,b,s1403a,150.29,bad,1,J,bad,FALSE,-6.874252807,4.275612845,TRUE,0.090193528,0.007992409,0.098185937,0.081400748
s14,b,s1401b,40.561,bank,1,N,bank,FALSE,-8.028781902,5.372381758,FALSE,0.027902823,0.005883461,0.033786285,0.17413756
s14,b,s1401b,26.837,board,1,N,board,FALSE,-7.600624498,5.325521149,FALSE,0.074271269,0.010033097,0.084304366,0.119010406
s14,b,s1403a,440.157,black,1,J,black,TRUE,-8.549422005,5.924706372,TRUE,0.074217891,0.014785956,0.089003848,0.166127157
s14,b,s1403b,334.768581,black,1,J,black,TRUE,-6.913794478,3.295281075,TRUE,0.086316372,0.021883143,0.108199515,0.202248068
s14,b,s1403a,318.001,backlash,2,N,backlash,FALSE,-6.456769473,4.574105986,FALSE,0.044186524,0.012566809,0.056753333,0.221428571
s14,b,s1403a,43.535,bumper,2,N,bumper,FALSE,-10.94194592,4.681136215,FALSE,0.110639991,0.009079916,0.119719907,0.075842991
s14,b,s1403a,454.603,blacks,1,N,black,TRUE,-6.880384305,5.129912907,TRUE,0.07223243,0.012287156,0.084519586,0.145376431
s14,b,s1403b,264.588619,books,1,N,book,FALSE,-6.5671523,5.439293675,FALSE,0.121068181,0.015443885,0.136512066,0.113132016
s14,b,s1402b,47.727,bad,1,J,bad,FALSE,-6.835399269,5.495350933,TRUE,0.036901781,0.006991535,0.043893316,0.159284733
s14,b,s1402a,103.596,beat,1,V,beat,FALSE,-8.139719548,2.638141324,FALSE,0.119219876,0.014249523,0.133469399,0.106762471
s14,b,s1402b,442.219,better,2,J,better,FALSE,-6.554453317,4.926199559,FALSE,0.083277504,0.011117783,0.094395287,0.117779005
s14,b,s1401a,122.911,boys,1,N,boy,FALSE,-9.152798143,6.116209447,FALSE,0.03139959,0.025843134,0.057242723,0.451465831
s14,b,s1403a,144.199,bad,1,J,bad,FALSE,-6.874252807,4.727022934,TRUE,0.092645915,0.007965078,0.100610993,0.079167076
s14,b,s1401a,551.074,big,1,J,big,FALSE,-4.044886278,4.086336109,TRUE,0.082244548,0.012814306,0.095058854,0.134803922
s14,b,s1401b,524.534,best,1,J,best,FALSE,-5.077061195,4.583608082,TRUE,0.105183128,0.0069777,0.112160828,0.062211563
s14,b,s1403a,271.948,business,2,N,business,FALSE,-5.503057308,1.334631663,FALSE,0.086214346,0.015404476,0.101618822,0.151590777
s14,b,s1402a,314.896,baby,2,N,baby,FALSE,-7.15541952,5.183940613,FALSE,0.068474794,0.004110382,0.072585176,0.056628394
s14,d,s1401b,233.756,droves,1,N,drove,TRUE,-11.05550062,4.995881028,FALSE,0.025814664,0.045152282,0.070966947,0.636243834
s14,d,s1402a,120.376,dole,1,N,dole,FALSE,-7.49415251,5.419691018,TRUE,0.152307501,0.021871361,0.174178862,0.125568398
s14,d,s1401b,479.406,die,1,V,die,FALSE,-7.229507193,4.787414844,TRUE,0.08635875,0.017703408,0.104062158,0.170123398
s14,d,s1402a,304.41,dying,2,V,die,FALSE,-10.38475437,4.702485499,TRUE,0.083675235,0.008636846,0.09231208,0.093561381
s14,d,s1403a,367.27,dye,1,N,dye,FALSE,-12.32937086,6.176269646,TRUE,0.083258833,0.027262127,0.11052096,0.246669291
s14,d,s1402b,398.874,days,1,N,day,FALSE,-3.700289502,6.055908144,FALSE,0.043713523,0.011108444,0.054821966,0.202627604
s14,d,s1401b,286.579,dumb,1,J,dumb,FALSE,-7.008580539,5.170511539,FALSE,0.064634541,0.005763357,0.070397897,0.081868307
s14,d,s1401b,122.063,daughter,2,N,daughter,FALSE,-5.528370232,3.776256785,FALSE,0.060631428,0.015091936,0.075723364,0.199303561
s14,d,s1402b,443.018,dealing,2,V,deal,FALSE,-8.327019212,4.926199559,FALSE,0.072494073,0.014367836,0.086861909,0.165410088
s14,d,s1401b,129.048,dinner,2,N,dinner,FALSE,-9.265853082,6.143750354,FALSE,0.085556223,0.026101422,0.111657645,0.233762963
s14,d,s1401b,315.197,down,1,R,down,FALSE,-4.397604461,4.073732752,TRUE,0.046630795,0.002881678,0.049512473,0.058201058
s14,d,s1401b,315.525,drain,1,N,drain,TRUE,-10.03359624,4.073732752,TRUE,0.063313415,0.029602696,0.092916111,0.318595942
s14,d,s1401a,522.717,district,2,N,district,FALSE,-4.602414686,4.92501271,FALSE,0.050772278,0.022832764,0.073605042,0.310206522
s14,d,s1401a,524.307,district,2,N,district,FALSE,-4.602414686,5.022179199,FALSE,0.030482853,0.03028836,0.060771213,0.4983998
s14,d,s1401b,478.242,drafted,2,V,draft,TRUE,-7.24935725,4.787414844,FALSE,0.041081626,0.030811219,0.071892845,0.428571429
s14,d,s1402a,160.876,districts,2,N,district,FALSE,-5.495487175,5.717662848,FALSE,0.052542837,0.010491549,0.063034386,0.166441674
s14,g,s1402b,361.963,gas,1,N,gas,FALSE,-8.618412295,6.301529678,FALSE,0.078565197,0.01986285,0.098428047,0.201800711
s14,g,s1401a,117.796,girl,1,N,girl,TRUE,-9.58285438,4.813525107,TRUE,0.076043272,0.02136048,0.097403752,0.219298325
s14,g,s1403b,14.37961,gay,1,N,gay,FALSE,-8.344505391,4.091210067,FALSE,0.096791903,0.009443112,0.106235015,0.088888889
s14,g,s1401b,205.611,groups,1,N,group,TRUE,-7.452080811,3.252482806,FALSE,0.040738549,0.009788033,0.050526582,0.193720469
s14,g,s1402b,333.334,gun,1,N,gun,FALSE,-10.28915003,4.487732399,FALSE,0.053943919,0.01398307,0.067926989,0.205854411
s14,g,s1403a,246.46951,gay,1,J,gay,FALSE,-8.884264852,3.17160738,FALSE,0.059185619,0.031011643,0.090197262,0.343820225
s14,g,s1401a,221.373,guess,1,N,guess,FALSE,-3.249721705,5.46310999,FALSE,0.051917692,0.004659748,0.05657744,0.082360527
s14,g,s1401a,191.62,goal,1,N,goal,FALSE,-8.718978953,4.934425835,TRUE,0.055916973,0.021667827,0.0775848,0.279279279
s14,g,s1403a,266.575,gay,1,J,gay,FALSE,-11.05550062,4.287547431,FALSE,0.025840428,0.013377571,0.039218,0.341107947
s14,g,s1403b,318.628449,goal,1,N,goal,FALSE,-7.421012189,4.750655678,TRUE,0.082125289,0.020187437,0.102312725,0.197311102
s14,g,s1403b,378.847127,group,1,N,group,TRUE,-8.267103958,5.955971294,FALSE,0.091129726,0.047475293,0.138605019,0.342522179
s14,g,s1403b,1.59261,gays,1,N,gay,FALSE,-10.16485232,5.272944676,FALSE,0.061380231,0.013574474,0.074954705,0.181102362
s14,g,s1402b,62.118,girlfriend,2,N,girlfriend,TRUE,-5.110955865,5.2663069,FALSE,0.064142497,0.035534646,0.099677143,0.356497437
s14,g,s1403b,16.85661,gay,1,J,gay,FALSE,-8.692523246,3.602987218,FALSE,0.071893949,0.018905446,0.090799394,0.208211144
s14,g,s1403b,0.51761,gays,1,N,gay,FALSE,-10.16485232,5.272944676,FALSE,0.069200308,0.017115641,0.08631595,0.198290598
s14,g,s1402a,207.607,gun,1,N,gun,FALSE,-4.804021083,4.222468831,FALSE,0.103459733,0.013156729,0.116616462,0.112820513
s14,g,s1402a,208.822,gun,1,N,gun,FALSE,-4.804021083,4.222468831,FALSE,0.07709687,0.016411351,0.093508221,0.175507041
s14,g,s1402a,189.517,group,1,N,group,TRUE,-7.112771625,4.000443686,FALSE,0.057605673,0.03049969,0.088105363,0.346172912
s14,g,s1403b,29.58361,gay,1,N,gay,FALSE,-7.892522944,4.404237023,FALSE,0.050548043,0.012248599,0.062796642,0.195051811
s14,g,s1403b,322.356722,goal,1,N,goal,FALSE,-7.421012189,3.925979581,TRUE,0.076842363,0.013313694,0.090156057,0.147673874
s14,g,s1403b,319.583204,goal,1,N,goal,FALSE,-7.421012189,3.814844407,TRUE,0.072606298,0.016775255,0.089381553,0.187681397
s14,g,s1403a,374.99,glasses,2,N,glass,TRUE,-3.6772739,5.703571691,TRUE,0.041085177,0.020539952,0.061625129,0.333304816
s14,g,s1402b,75.065,guy,1,N,guy,FALSE,-4.670795057,4.341430628,FALSE,0.017108533,0.004766956,0.021875489,0.217913109
s14,g,s1403b,194.264065,gay,1,J,gay,FALSE,-8.394046787,5.777107633,FALSE,0.094961189,0.021035637,0.115996825,0.181346659
s14,g,s1403a,404.566,gay,1,J,gay,FALSE,-8.884264852,0.55073779,FALSE,0.055577946,0.022654443,0.078232389,0.289578826
s15,b,s1502a,103.681,back,1,R,back,FALSE,-3.020925535,8.782441791,TRUE,0.041131829,0.009957811,0.05108964,0.194908608
s15,b,s1502b,365.939546,business,2,N,business,FALSE,-6.540741367,4.459907258,FALSE,0.071876266,0.019923068,0.091799334,0.217028455
s15,b,s1501a,267.387,barn,1,N,barn,FALSE,-9.931887027,4.819277108,FALSE,0.06829741,0.010605178,0.078902589,0.134408495
s15,b,s1502a,71.133,biggest,2,J,big,FALSE,-6.436630404,4.852400752,TRUE,0.11528056,0.011950136,0.127230696,0.093924943
s15,b,s1501a,461.948,building,2,N,building,FALSE,-7.14251605,5.656846785,FALSE,0.100081721,0.01343054,0.11351226,0.118317965
s15,b,s1501a,166.724,boring,2,J,boring,FALSE,-7.313961161,3.815929726,TRUE,0.110301677,0.01494173,0.125243408,0.119301532
s15,b,s1502a,84.371,brother,2,N,brother,TRUE,-11.94988124,5.911479684,FALSE,0.071513312,0.007770545,0.079283857,0.098009168
s15,b,s1502a,120.033,big,1,J,big,FALSE,-5.576753779,3.959631556,TRUE,0.140979041,0.003048309,0.144027351,0.021164795
s15,b,s1503a,410.66,big,1,J,big,FALSE,-4.044886278,5.532769765,TRUE,0.017426493,0.006848277,0.024274769,0.282115005
s15,b,s1502b,361.919,better,2,R,better,FALSE,-9.212342375,6.833806385,FALSE,0.065107532,0.02342987,0.088537402,0.264632453
s15,b,s1503a,359.015,beat,1,V,beat,FALSE,-7.462788831,4.340887925,FALSE,0.083139139,0.019573214,0.102712354,0.190563389
s15,b,s1501a,222.315,branch,1,N,branch,TRUE,-8.18729969,2.409638554,FALSE,0.09622238,0.011745496,0.107967876,0.10878695
s15,b,s1501a,259.734,barn,1,N,barn,FALSE,-9.931887027,4.28848983,FALSE,0.018484372,0.009131035,0.027615407,0.330650035
s15,b,s1501a,258.937,big,1,J,big,FALSE,-5.99728103,4.28848983,TRUE,0.0861138,0.001018693,0.087132493,0.011691309
s15,b,s1501a,455.475,bar,1,N,bar,FALSE,-6.761550657,3.53909779,TRUE,0.086507774,0.014940016,0.10144779,0.147268026
s15,b,s1503a,383.69,big,1,J,big,FALSE,-5.6740036,5.618522836,TRUE,0.084632462,0.015993824,0.100626286,0.158942801
s15,b,s1502b,383.135,business,2,N,business,FALSE,-6.924513924,4.594799912,FALSE,0.098223215,0.012515773,0.110738988,0.113020477
s15,b,s1502a,241.989,biggest,2,J,big,FALSE,-6.436630404,5.633028962,TRUE,0.089803168,0.00919316,0.098996329,0.09286365
s15,b,s1503a,436.761,back,1,R,back,FALSE,-4.017038803,4.867207373,TRUE,0.01259513,0.011137587,0.023732717,0.469292522
s15,b,s1502b,384.299,bunch,1,N,bunch,FALSE,-5.533071561,4.594799912,TRUE,0.06329399,0.010303465,0.073597455,0.13999757
s15,b,s1503a,405.18,big,1,J,big,FALSE,-4.634728974,2.563803454,TRUE,0.023926552,0.005107189,0.029033741,0.175905314
s15,b,s1501b,389.366,big,1,J,big,FALSE,-5.576753779,4.259938339,TRUE,0.095218347,0.004723435,0.099941782,0.047261861
s15,b,s1502b,421.589,brain,1,N,brain,TRUE,-7.421012189,4.386824319,FALSE,0.07532449,0.009450686,0.084775175,0.111479403
s15,b,s1502a,161.733,big,1,J,big,FALSE,-6.15227482,3.189477277,TRUE,0.035776941,0.009246538,0.045023479,0.205371477
s15,b,s1503a,418.056,big,1,J,big,FALSE,-5.576753779,3.705738165,TRUE,0.074302011,0.009808482,0.084110493,0.116614249
s15,b,s1503a,149.378,big,1,J,big,FALSE,-5.576753779,7.21938799,TRUE,0.04715632,0.008498271,0.055654592,0.152696679
s15,b,s1502a,299.294,biggest,2,J,big,FALSE,-6.436630404,3.622007316,TRUE,0.084011381,0.003503147,0.087514527,0.040029317
s15,b,s1502b,85.229,black,1,J,black,TRUE,-7.715034668,5.388607099,TRUE,0.095450636,0.011196542,0.106647179,0.104986765
s15,b,s1501a,491.844,background,2,N,background,FALSE,-7.49797049,4.910720272,FALSE,0.082752497,0.01111057,0.093863067,0.118369991
s15,b,s1502b,308.644,big,1,J,big,FALSE,-5.241487985,4.518178893,TRUE,0.091972538,0.022124587,0.114097124,0.193910117
s15,b,s1503a,307.066,business,2,N,business,FALSE,-5.933835466,5.941231712,FALSE,0.084946506,0.007955828,0.092902334,0.085636476
s15,b,s1501b,197.035,big,1,J,big,FALSE,-3.680953389,5.864963134,TRUE,0.088811555,0.008568091,0.097379645,0.087986464
s15,b,s1502b,214.146,big,1,J,big,FALSE,-3.680953389,4.195804196,TRUE,0.032438841,0.007921631,0.040360472,0.196272013
s15,b,s1501a,168.343,boring,2,J,boring,FALSE,-7.313961161,4.449111068,TRUE,0.128321533,0.007039091,0.135360624,0.052002505
s15,b,s1501b,455.471,best,1,J,best,FALSE,-5.077061195,3.968486251,TRUE,0.06780502,0.007992312,0.075797331,0.105443183
s15,b,s1503a,101.664,brilliant,2,J,brilliant,TRUE,-9.557064985,4.803210741,FALSE,0.144825576,0.007003321,0.151828898,0.046126406
s15,b,s1502a,459.188,big,1,J,big,FALSE,-5.576753779,4.444576136,TRUE,0.093394615,0.011380355,0.10477497,0.108617114
s15,b,s1503a,334.127,business,2,N,business,FALSE,-6.353544357,5.243371068,FALSE,0.015321568,0.004875044,0.020196613,0.24137931
s15,b,s1503a,267.1,base,1,N,base,FALSE,-6.532201762,3.228346605,TRUE,0.034318506,0.003073843,0.037392349,0.082205127
s15,b,s1502a,36.867,bad,1,J,bad,FALSE,-8.261880655,2.879458285,TRUE,0.10111703,0.009246538,0.110363568,0.083782525
s15,b,s1501b,513.138,biggest,2,J,big,FALSE,-6.436630404,4.244254533,TRUE,0.107460621,0.007452291,0.114912912,0.06485164
s15,b,s1501a,361.298,big,1,J,big,FALSE,-3.680953389,5.091969455,TRUE,0.05635795,0.003001931,0.059359881,0.050571707
s15,b,s1501a,374.312,bunch,1,N,bunch,FALSE,-5.533071561,6.104722858,TRUE,0.043584941,0,0.043584941,0
s15,b,s1502b,306.446,big,1,J,big,FALSE,-4.044886278,3.066037856,TRUE,0.119333115,0.013792893,0.133126008,0.103607801
s15,b,s1503a,47.679,better,2,J,better,FALSE,-4.10208206,1.958572279,FALSE,0.056739477,0.011572114,0.068311592,0.169401911
s15,b,s1503a,291.304,back,1,R,back,FALSE,-3.020925535,7.008148023,TRUE,0.064378881,0.004655968,0.069034849,0.067443731
s15,b,s1502a,101.579,back,1,R,back,FALSE,-3.020925535,5.389673386,TRUE,0.034552561,0.007292449,0.04184501,0.174272841
s15,b,s1501a,569.543,back,1,R,back,FALSE,-7.802617255,5.241879596,TRUE,0.060919152,0.011323642,0.072242794,0.156744239
s15,b,s1503a,486.28,best,1,J,best,FALSE,-5.077061195,6.13931444,TRUE,0.067872686,0.005559831,0.073432517,0.075713481
